Device_Category,Title,Price,Condition,Item_URL
iPod Nano,"Apple iPod Nano 7th Gen, Pink, New battery, Flawless Screen B12",93.0,Used,https://www.ebay.com/itm/157358149779?_skw=iPod+Nano+7th+generation&hash=item24a346d093:g:EJsAAeSwfcBo2-3p
iPod Nano,Apple iPod nano 7th Generation Charcoal Gray(16GB). New Battery  ,107.88,Used,https://www.ebay.com/itm/157102981893?_skw=iPod+Nano+7th+generation&hash=item2494114305:g:sRkAAeSwvr5oUEFg
iPod Nano,Apple iPod Nano 7th Generation 16GB All Colors With New battery US STOCK,119.99,Used,https://www.ebay.com/itm/177763263637?_skw=iPod+Nano+7th+generation&hash=item2963842495:g:EfgAAeSwimRpZgq4
iPod Nano,NEW Apple iPod Nano 7th Generation 16GB All colors 🔥Free Fast Shipping US STOCK,158.9,New,https://www.ebay.com/itm/397552025589?_skw=iPod+Nano+7th+generation&hash=item5c8ff27ff5:g:4mYAAeSw-ctpOmgD&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbN4CzBB2FT1sj5aPLNzja9dDVaZnCGwRZA%2B%2F%2Bo5xu7FSRcE7%2FCcMluw2E8slHmnvJ7ZaBYTaCck1C9%2FQZ2kCMHsUtlpxKQww9OQgMjt2AC7vSF6ijs%2FMtNS%2B2OFfLJizURtnFmUcbeGzhOl%2FtHj4go4rz%2FbNgLS2I5BXEwtCI%2FT7bmGaHzoXxHZywkInn2cfEhDz%2F8LQVVOIGb93Cpqk6ZiJMwyYuF0H2sQ%2BQsPP7lIBT7mwmTozqg7gp%2B4WVapFSxEYotIcv0%2B10hjKkgHgpeIHq52AdzLWlNv%2FR7%2BncgJg%3D%3D
iPod Nano,Apple iPod nano 7th and 8th generation 16gb BRAND NEW,169.99,New,https://www.ebay.com/itm/296254685788?_skw=iPod+Nano+7th+generation&hash=item44fa27c25c:g:tygAAOSw2Nhl3ega&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbZtY54CfKTy3%2FPaibvBI%2BbaoyC3k35vdnpXqPILl01ObJevcF2TGkoJijNoqsEjq3qOhn9vv1XXZmZKDsDkdOs3PJxQtIUpEdDsu5SsoSjQzslGn4DVBkP8fQ5Z1c%2FFpNMCxkL915PPYJhb%2Baql%2FslsJswQwskD%2F7tEmFLXKq8AprH%2BZMeUCb4c5FRbaIFiV7R9BShth1JZHjQ2IZ0TfYjMp5JylNaFjNjEIAwOGnvPqBbq8LKg%2BHuiFGQiHprK3HOIrTjIS5BO0gWHWJy2lLjFV%2BMLZMYXDU6t9jCQeeawQ%3D%3D
iPod Nano,NEW Apple iPod Nano 7th / 8th Generation (16GB),229.99,New,https://www.ebay.com/itm/294417143551?_skw=iPod+Nano+7th+generation&hash=item448ca116ff:g:XikAAOSwsrlhU3qc&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb%2BS0pTcouw8v1SdUIABQDIMfzNqPC2ICI1BoACi5s38ooQghaFdn9Gfd14%2BzXpS13muuVpuLU0PV4hGcKJcoW8dyhvKciDhZLrw%2BHX%2Byo5L4tIwHaZS5b8EpLjVV2IWOyUIv1xiH33AK83KOICTirVIB1FvPxIkKb4f%2BJgMT4Uu4MGIGYhLu8ecx5iuasudUMNo4gXNGsaNWg4nmFb3ekdjCAAlAjeqAPPW2E9LZkvYGrwDfbKgB8RfBceMDp9fTC1T5QK%2FMJ%2Bn7c0Pd9fyfqhFxJBlV1KT3os5wZsxFrt3Q%3D%3D
iPod Nano,New Sealed Apple iPod Nano 7th 16GB All Colors For Gift FAST SHIPPING,148.0,New,https://www.ebay.com/itm/317925282940?_skw=iPod+Nano+7th+generation&hash=item4a05d2d47c:g:I5EAAeSwxyFpBixi&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb7gUvwJ51KoxxcKpiwzYvMRmepyYWhT5abKeWEUTnIGBbGRFxv2d7rorJlmCnhCnB%2FFjbkeb05VSVQkc54rPi5H6XWMJ%2FPBOs1rLMMRLMSWuH4XN0LUjXuYt5qu34S1YEqSL2Wyo3LMLa41VGpMOWAJyZeBAXc1hzUMLliAFouVqJMWAh0H1pXy41Cd134oftu5jO34Kz6cmOczbOeKLWcMGAANsyhB5F%2B1eT5zTB6S6Lx0smLXW5hz9lregN7i587rkyG4xQzJ3kgtz3rjVHd2MvhqBbgugY64aOgczw2AA%3D%3D
iPod Nano,New Sealed Apple iPod Nano 7th Generation 16GB All Colors For Gift Fast Shipping,149.0,New,https://www.ebay.com/itm/406370699906?_skw=iPod+Nano+7th+generation&hash=item5e9d94ca82:g:L7sAAeSwIS9pErY8
iPod Nano,✨NEW Sealed✨ Apple iPod Nano 3rd 4th 5th 7th Generation 4GB 8GB 16GB MP3 Players,115.0,New,https://www.ebay.com/itm/306711677198?_skw=iPod+Nano+7th+generation&hash=item476970c90e:g:JrEAAeSwRI9paI9j
iPod Nano,Apple iPod Nano 7th Gen 16 GB Teal Blue A1446 Bundle (Case + Lightning Cable),79.99,Used,https://www.ebay.com/itm/257378776692?_skw=iPod+Nano+7th+generation&hash=item3becf87674:g:SGAAAeSwrclpnyvL
iPod Nano,New Apple iPod Nano 7th Generation 16GB  Factory Sealed - All Colors Available,148.5,New,https://www.ebay.com/itm/376834446221?_skw=iPod+Nano+7th+generation&hash=item57bd15538d:g:yTcAAeSwppFpYfga
iPod Nano,Apple iPod Nano 7th Generation 16GB 8th - Used - Tested - All Colors - Free Ship,89.99,Used,https://www.ebay.com/itm/132261547420?_skw=iPod+Nano+7th+generation&hash=item1ecb670d9c:g:mR8AAeSw5D1op607
iPod Nano,Apple iPod Nano 7th Gen Gray MP3 Player Touchscreen FM Radio Video,55.0,Used,https://www.ebay.com/itm/277762601671?_skw=iPod+Nano+7th+generation&hash=item40abf0f2c7:g:vxoAAeSwu3dpoxRm
iPod Nano,Apple iPod nano 7th and 8th generation 16gb NEW IN BOX,179.99,New,https://www.ebay.com/itm/305422482058?_skw=iPod+Nano+7th+generation&hash=item471c993a8a:g:grYAAOSwpVVl32JV&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGben4Ye7iMlY14UzsLav2DxnmSq7i6rOVrDsA5R7RyGLA%2Bsqa1lUByaf6n1JL%2FBQFwMCacewMOrMGJXvGC%2B%2FbkEXBTOVMELwVDSe89i8eNbhMMT6n2gBKdsd4n%2Fe4e5FUzVY8GeuwDi8bHsfR2Gg5F9nunPI7Zi7AyFiSPROHBfU2L3C7GtW5PuVqAV0K13WIkJxZHGkrpkueOJd8um8rQ5Gjmc9RX57NR3vAF8nyzRJ2dkK3tylhDzO1TAxu3xWOlsy2erMo5bSWgNlWt1cQcADjRMOroWIr36kTaZVx1vIg%3D%3D
iPod Nano,NEW Apple Ipod Nano 7th Generation (Latest Model) (Discontinued) Assorted Colors,159.0,Open box,https://www.ebay.com/itm/254091609368?_skw=iPod+Nano+7th+generation&hash=item3b290a4518:g:3iUAAOSwi1pbrAxT&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYEJX2kYIs%2FqI5Dy7FRY2%2F4oZqCkCAAUTUBdA33UiOdCYZ%2BNx8%2F34LnRlxrNoVY7zew%2Fkdv9CKSLsydGoawIuQiQPbGLd7hRYTbFPP2o%2BxN0DKpsuSP9KjJZWcJC3o05x%2BaqEd9lEGFT0VQ667ljUtBtP9xajhD74WVFnjWuNcGuEIWLJnL3tPsUY2ddF9tLkbE%2BBgBYSo521uciIT2cKvFuEf2adm7%2FH4J%2BZcSL6pWccvZ2TU1sRu%2Ff1aqgsZPp5DfFzrwSqn43YP2mnGvd9rgdvN49RjCG7obnPR%2Btz7aHw%3D%3D
iPod Nano,New Sealed Apple iPod Nano 3th 4th 5th 7th Generation 4GB 8GB 16GB Fast Shipping,152.0,New,https://www.ebay.com/itm/396953843846?_skw=iPod+Nano+7th+generation&hash=item5c6c4af886:g:Y-8AAeSwkWxpnQsG
iPod Nano,"Apple iPod Nano 7th, 8th Generation 16GB (Choose Model) - New Battery Installed",129.0,Used,https://www.ebay.com/itm/382090496229?_skw=iPod+Nano+7th+generation&hash=item58f65e48e5:g:h9AAAOSwRZtffI1s
iPod Nano,"Apple iPod nano 7th Gen, Silver (16 GB) New Battery, Flawless Screen B14",93.0,Used,https://www.ebay.com/itm/157359956416?_skw=iPod+Nano+7th+generation&hash=item24a36261c0:g:C1kAAeSwK6lo3Uhw
iPod Nano,Apple iPod Nano 7th Generation Blue A1446A Never Used,150.0,Open box,https://www.ebay.com/itm/358260930108?_skw=iPod+Nano+7th+generation&hash=item536a03f63c:g:5QgAAeSwCz5pn94~
iPod Nano,iPod Nano 7th Generation Battery Replacement Service – Professional Repair,45.99,New,https://www.ebay.com/itm/257266967572?_skw=iPod+Nano+7th+generation&hash=item3be64e6414:g:ZuQAAeSwx2lpRW8b
iPod Nano,Apple iPod nano 7th Generation Green (16 GB) NEW BATTERY   ,107.88,Used,https://www.ebay.com/itm/157717451827?_skw=iPod+Nano+7th+generation&hash=item24b8b15433:g:YXgAAOSwUhFlbMEs
iPod Nano,Apple iPod nano 7th Generation Slate (16 GB),79.99,Used,https://www.ebay.com/itm/117062561350?_skw=iPod+Nano+7th+generation&hash=item1b4178ee46:g:oygAAeSws2hpo0Hq
iPod Nano,Apple iPod nano 7th Generation Slate (16 GB) MD481LL,89.99,Used,https://www.ebay.com/itm/376965061631?_skw=iPod+Nano+7th+generation&hash=item57c4de5bff:g:Au8AAeSwK8BpkMSI
iPod Nano,🔥New Sealed🔥 Apple iPod Nano 7th 16GB All Colors Bluetooth Vintage MP3 Players,159.0,New,https://www.ebay.com/itm/406402786018?_skw=iPod+Nano+7th+generation&hash=item5e9f7e62e2:g:sCgAAeSwvxhpHpN3&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGblEAJB7ca0s1h4VSuiFMnvgnGvkLatYKz95%2FG3b8ut4OgsfsWNNvy8jh95zX8XqCeDhhVaAhMSvQeAR34z2vZA2Oa709opUbj0O67y0UgmXsoxAlRA%2BgGZl0ffYaqhD7Fa85Lv5Z3okgTUcrTqnet%2B38gaf0tFAWZndfi%2BKEph0euLOdTPezuJYoSqequ%2B6imKngXkWfeBkXrF%2BSFGEnkhAaE%2BZBOer42mdI4rQVZwfXUztywzJiGN5A2YLu68NAUF%2BUPRYtm%2FmPR1ns1UUOJPbhg5zKzD%2Bn%2B4ACG6CbSb9g%3D%3D
iPod Nano,Apple iPod nano 7th Gen Blue (16 GB) NEW BATTERY Very Nice     ,115.32,Used,https://www.ebay.com/itm/156666891145?_skw=iPod+Nano+7th+generation&hash=item247a130b89:g:ANwAAOSwNVVljwfs&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYsf65lhKUwQtoR6%2FU1loLQDXydW3WXcmUO1%2BhgEhwFOwbjNWSPErncWaZa0dFQ2apG9l28IzXd70bdtyJ%2FnItxNl4ka7PlvZzB1mXsvVmWVl4lqwqyOMq%2Fnk7v45o%2BumlANCvm5aHGcJQuu4pYNbbo1h3foZC1OiSkH0K0m433%2F7PtUOSLABPwgpMcvLhTmfwAvnPpiaRZzx4UIeKUuFqhUc4XWV28SSH326BgrthFVoYxJPMv79lVgCseA6Z9ILBrtYzqIxHH43xT6OPDd1KPiA9iPGylt5E4xFVIRhiasA%3D%3D
iPod Nano,Apple 14GB iPod Nano - 7th Generation Silver - A1446 Working Excellent Condition,95.0,Used,https://www.ebay.com/itm/366133960558?_skw=iPod+Nano+7th+generation&hash=item553f48df6e:g:me4AAeSwZP5pbUGL&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbxbWe2fla6pKhthVSswCefgsu89J1FnQBiphBdgu91WgbQcTBSj9lfRgr4vcukq2CjzEMKNGVDzXoE06tCWeD6VVDI3GLpT8JvkJJNKnv33CroKJJYQH4vW2ZCLv0%2BYvz1P8Gzs4BF%2Bp0x7gsS41368HItNCg9en%2FhErVrdP9VBL819Ne9ttJC8r4bb6vVKrkvObPH4PFhv0LsN40Raj%2FvlIAlskKCC7DGX1DHM5xLGJ%2Fjvc%2B8NETCmOjNFMADPXuKUWbDekI5vumiyFZdPWpkeYuGQ4YVKVhKlFogC9w9yg%3D%3D
iPod Nano,Apple iPod nano 7th Gen Blue (16 GB) NEW BATTERY Very Nice     ,115.32,Used,https://www.ebay.com/itm/156666891145?_skw=iPod+Nano+7th+generation&hash=item247a130b89:g:ANwAAOSwNVVljwfs&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYsf65lhKUwQtoR6%2FU1loLQDXydW3WXcmUO1%2BhgEhwFOwbjNWSPErncWaZa0dFQ2apG9l28IzXd70bdtyJ%2FnItxNl4ka7PlvZzB1mXsvVmWVl4lqwqyOMq%2Fnk7v45o%2Bummcgz%2B1TxAMD1dsf8LQBswVziQ7gVx705iHcZZV2EbrUtc%2B2rMhSL%2FkOOVP90Ae3X2kUI%2FvPDwXCooTYS4Z4A%2ByquQFwwWwGaN%2Fc5I90nfItvNs4%2Fg5BLCfI2qlq1H9NaeaJTbbOl%2FT%2FMPtztKUm4Tx4uBdM5OrP4jS5TWHdrrGJQ%3D%3D
iPod Nano,Apple iPod Nano 1st 2nd 3rd 4th 5th 6th 7th 8th Generation 2GB 4GB 8GB 16GB -Lot,49.95,Used,https://www.ebay.com/itm/352654263952?_skw=iPod+Nano+7th+generation&hash=item521bd50690:g:ktUAAOSw3kRgbM2f&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaeVd0Vsrw2hhr9auQAtetGsN1Vdmur8twaq546QNhYRXPnnBJ7JD4qLllzJ0Al7caMvcI0DI5f%2FwcLSD8Evk8IXw9eFXHFsuavL7z5OZdDKsziSeQdnyALWVMbA7FsiuvPlGcYSFd2fd0mBZjZRGFrpcLpVH0sxZeIRdp%2FgixmnC0x1AenO%2FAymKhpBT2kkBEPMDseCVBCLPIByR01mWescQzYWBHPA8HtyLH3%2FnmpH0iQSSmEmFMdHd02%2F%2BEOIbyr5GsqTbRy7NiEyedjQhz63glPKdHB9WuXllxA2zUKgA%3D%3D
iPod Nano,NEW Apple iPod Nano 7th Generation (16GB) - ALL Colors,167.0,New,https://www.ebay.com/itm/397142042751?_skw=iPod+Nano+7th+generation&hash=item5c7782a87f:g:AW0AAeSwwLBpOmWk&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYTrm4uFS%2Fa0Zn85F7icXQAUxCJc0N12ATQq59E4YsaEYkaZ9mUEA3gOkqW%2FrIS4I1d2LsvUcK9y4CNFhjPl45IWTOTKga8yqAOax4H%2FnGpi%2FTXBMxP8DKVCT1jKn4YEHVQtG4WHfNI4SjFkepGJ%2FQwesVNarWO7VV%2FUMlITMCnelU7KRq%2FsU%2FuY%2BCoHk4LNQN5XjE%2BpAIr1MvlkQSU6PCQn1PmgeX9Y1onZatwKMYqPnJezwZuKujv9PhD8YgVxq2%2FzYRnHTG%2FYahr0JBKE12uei2XoWXMP%2Fsv5U%2F4l6o5fw%3D%3D
iPod Nano,"Apple iPod nano 7th Generation Purple, (16GB). New Battery  ",107.88,Used,https://www.ebay.com/itm/157717452284?_skw=iPod+Nano+7th+generation&hash=item24b8b155fc:g:c1kAAeSwPD9oYC7m
iPod Nano,Apple iPod nano 7th Generation Slate (16 GB) MD481LL,89.99,Used,https://www.ebay.com/itm/376965061631?_skw=iPod+Nano+7th+generation&hash=item57c4de5bff:g:Au8AAeSwK8BpkMSI
iPod Nano,Apple iPod nano 7th Generation (16 GB) A1446 In Great Condition - Green,90.0,Used,https://www.ebay.com/itm/389177023599?_skw=iPod+Nano+7th+generation&hash=item5a9cc21c6f:g:B68AAeSwz0JpB4lU
iPod Nano,"✅✅"" New ""Apple iPod Nano 7th 8th Generation(16GB) Sealed Retail Box-All Colors✅✅",169.88,New,https://www.ebay.com/itm/355936829037?_skw=iPod+Nano+7th+generation&hash=item52df7cfe6d:g:TvoAAOSwjfJiHmDX
iPod Nano,Apple iPod nano 7th Generation (PRODUCT) Red (16 GB) Works Great,100.0,Used,https://www.ebay.com/itm/188109857687?_skw=iPod+Nano+7th+generation&hash=item2bcc38a397:g:xgIAAeSwNPFppH76
iPod Nano,PERFECT CONDITION IPOD NANO 7TH GEN 16 GB GOOD BATTERY,140.0,New,https://www.ebay.com/itm/206097178812?_skw=iPod+Nano+7th+generation&hash=item2ffc5960bc:g:BJAAAeSwM0tpmhou
iPod Nano,Apple iPod nano 7th Generation (16 GB) A1446 In Great Condition - Gold,90.0,Used,https://www.ebay.com/itm/389177154413?_skw=iPod+Nano+7th+generation&hash=item5a9cc41b6d:g:D7sAAeSwUXdpB5Sh
iPod Nano,"Apple iPod Classic 5th 6th 7th Generation (128GB ,256GB, 512GB,1TB,2TB) Modded",578.95,Very Good - Refurbished,https://www.ebay.com/itm/176471616412?_skw=iPod+Nano+7th+generation&hash=item2916872b9c:g:KWQAAOSwSgpdWrDc
iPod Nano,Apple iPod Nano 7th Generation 16GB Touch Screen MP3 Player Purple Read Descript,74.9,Used,https://www.ebay.com/itm/389566543500?_skw=iPod+Nano+7th+generation&hash=item5ab3f9b68c:g:kLIAAeSwtJJpf76G
iPod Nano,New Apple iPod nano 7th Generation 16GB Bluetooth Sealed Box-All Colors For GIFT,162.88,New,https://www.ebay.com/itm/376762779518?_skw=iPod+Nano+7th+generation&hash=item57b8cfc77e:g:PcoAAeSwfH9pWyJg&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZoghOf9dX%2BrSO6a8wO%2BAWxoEfVHdSmygbO%2FWnybbl%2B%2B5EfcupRrs5UouqUFoyk%2BvFHfET3k4lOKlnkOd2D72Hv1oa2iRCW%2FNYp0cFSr3JLguZazi71PlZjpS5QRoqnU8rp3gJf%2FvkNf7hIg%2BqbkAqLXQ4mWnJdHVVnAaU17CpnpOiOvCukP4%2FHQ6HL7Si6lWJC6vNckUC98uS0wr%2BUzDy7oOAn4jphJRD9GXSR6ExHzzJO%2Bj3Ir%2FeyWYz%2BJUZpLBl8GA66HvdQXauU82ylczuaKxorrI1fA6%2B5OYc2rVonyg%3D%3D
iPod Nano,Apple iPod Nano 7th Gen 16GB Brand New Factory Sealed MP3 Player Limited Stock,146.0,New,https://www.ebay.com/itm/317758773381?_skw=iPod+Nano+7th+generation&hash=item49fbe61885:g:hRwAAeSwviVpn8so&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGadrUGW25kgINP1XT%2BPGgeTS0KkmtaqwgIH0oXZTRmUa0B0wq9QNfWFfdiw9Zid%2FlzmVb%2FaQuz8UrfjRrxrSrZMUhtKkDtOM638aNQ1YrqPCD4NE9Ic5yt%2FTncSeXYAdk2Q1%2FJ7Mwo9p4ntPtNLGUoBwSmvjm1gbcaJoY0MkdnppPWaGEzb%2B2PFTzc0efrmfDgVG41pyWXkGHc354uHqoAxOLn%2FaZsm0KBoO%2F4y659Cy8TqxwdGWCWwOey9KYbRdyGk%2B3enx%2FZJ7pF3q1957abMuspsXMQ2XV5F07xkHWUEKg%3D%3D
iPod Nano,✨New Sealed✨Apple iPod Nano 3rd 4th 5th 6th 7th 4GB 8GB 16GB All Color MP3Player,157.0,New,https://www.ebay.com/itm/317749823774?_skw=iPod+Nano+7th+generation&hash=item49fb5d891e:g:kh4AAeSw5D5pYbtV&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYsvU%2FP9IKjq5sZkxdnM5SHe2w19sKbyhDVeeg57gKTglS5EDgQlibax468%2FiZ%2FJJ%2B1WcUKgDhiQ2msqF1A1dDcBjWn5CfCPXWck%2F0HdhtEv6MHsK%2Bzty5Ni5zRIgfJVf%2FI5ujcCDtvKGD7HruxPcNxMt3m5maeXcdN4uTFnw7bN9TJgN6Q5M8oLrEmFxJDuqa9Jc%2BVDW%2B7an82Vg7FPF8ZkGyyzP2q7yTDtgA%2FoZppWzBZHL8aTbOnQ5xP6kcBo9z%2By68f%2FySXS5Em0k%2FV0Z6xgXrV1N2dq7r9dxdhH0ahog%3D%3D
iPod Nano,Apple iPod nano 7th Generation Pink (16 GB). New Battery  22,93.0,Used,https://www.ebay.com/itm/156870533544?_skw=iPod+Nano+7th+generation&hash=item24863661a8:g:FXMAAOSwY0NmBrxe
iPod Nano,"Apple iPod Nano 7th Gen 2.5"" Multitouch 16 GB Model A1446 A1446A",69.99,Used,https://www.ebay.com/itm/366237215474?_skw=iPod+Nano+7th+generation&hash=item5545706af2:g:eDgAAeSwdNtpod4P
iPod Nano,Apple iPod Nano Gold 7th Gen. 16GB 2015 Model A1446 Open Box-Tested MKMX2LL/A,99.0,Open box,https://www.ebay.com/itm/406730303235?_skw=iPod+Nano+7th+generation&hash=item5eb303e703:g:v5MAAeSw8cdppH-J
iPod Nano,Apple iPod Nano 7th Gen 16GB Yellow A1446,84.99,Used,https://www.ebay.com/itm/406706451195?_skw=iPod+Nano+7th+generation&hash=item5eb197f2fb:g:g7gAAeSwnbhpliPM
iPod Nano,Apple iPod NANO 7th Generation BLUE (16GB) Model MKN02LL Good Condition !!!,79.6,Used,https://www.ebay.com/itm/198085215352?_skw=iPod+Nano+7th+generation&hash=item2e1ecc8478:g:Y9MAAeSw~hhpiSW4
iPod Nano,Apple iPod nano 7th Generation Slate (16 GB) READ DESCRIPTION,79.99,Used,https://www.ebay.com/itm/366122423224?_skw=iPod+Nano+7th+generation&hash=item553e98d3b8:g:JgUAAeSwgb9pZrRY
iPod Nano,Apple iPod nano 7th Generation (16 GB) A1446 In Great Condition - Green,90.0,Used,https://www.ebay.com/itm/389177027101?_skw=iPod+Nano+7th+generation&hash=item5a9cc22a1d:g:SDIAAeSwI95pB4mV
iPod Nano,NEW SEALED IN BOX Apple Ipod Nano 7th Generation Assorted Colors,239.0,New,https://www.ebay.com/itm/254091612992?_skw=iPod+Nano+7th+generation&hash=item3b290a5340:g:2w4AAOSwwfFcFpH5
iPod Nano,Apple iPod nano 7th Generation Space Gray (16 GB),80.0,Used,https://www.ebay.com/itm/187835107477?_skw=iPod+Nano+7th+generation&hash=item2bbbd84895:g:WEgAAeSwPGtpO20M
iPod Nano,Apple iPod Nano 7th Generation 16GB Blue W/ New battery & USB cord TESTED*,89.99,Used,https://www.ebay.com/itm/287172855264?_skw=iPod+Nano+7th+generation&hash=item42dcd605e0:g:dekAAeSwR2dplpVh
iPod Nano,Apple iPod nano 7th Generation 16 GB - Silver,89.99,Used,https://www.ebay.com/itm/317888447588?_skw=iPod+Nano+7th+generation&hash=item4a03a0c464:g:dWAAAeSwXMRpk4gA
iPod Nano,Apple iPod Nano 7th Generation 16GB Red,99.99,Used,https://www.ebay.com/itm/306696039002?_skw=iPod+Nano+7th+generation&hash=item4768822a5a:g:0dEAAeSwl6FpXHBv
iPod Nano,APPLE iPOD NANO 7TH GENERATION 16GB PINK  (MINT USED),124.99,Used,https://www.ebay.com/itm/297524889049?_skw=iPod+Nano+7th+generation&hash=item4545dd85d9:g:rHQAAeSw9GdolO81&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZzgp4m2hJq3ag5Eq62YWZ7Yd0ZFvQEliPkzvZLja17C%2B2gWG9mP2jOum4GSY7htGSj7lfXP69nIOZy1d2v7kY0rg1C3e6vrhqIO2FyPIUeZ4BmVfDwRWa64UydKkI32oiQwYrXYBt3vghEBY%2FWpP9qYw62yBRHtVgAyFFEHVwFhEzVSE9N%2Bj8j5zfu6BfOK%2FQotVinwn0xD%2FA1%2BVSQU%2FRn1rdw2sCLZxQa%2FmgKTVTo0zzJ7CeXVDg6X6pCC9F9%2BpJiBfHx60lH4gRgWc7zrkK7UvLU15BbP3fpO0fK%2BOfOBg%3D%3D
iPod Nano,Apple iPod nano 7th Generation Blue (16 GB),126.49,Used,https://www.ebay.com/itm/257344546582?_skw=iPod+Nano+7th+generation&hash=item3beaee2716:g:ZdEAAeSwDN1pWuCV&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGaOLAUzeHmkiLEeQ%2FzrCJD9UaeU3uVczQn9Ux9Ytg8QwZqK6zUT82elVS3ZktQpLXRp5a%2FstKYnhpXtshvA7xbAyY0JEhrXvMoNF75GGWpxNsNqHw4moduxZ9X74PROQXlURJgjihcWfMs8LiI099OXZdIvzGab4A70DAxcDyOhYF6ZaaUFgaeyDteBKSBArtrwcbQY5HN03LMco9cUDkMJ1ywPnaIWqb8YC6crpWVOs5HVmd3ElR433x3OMY3Vpqe1MAq%2FvRBkuboSHs1P8csbd9vbgZDSvmEwAkl%2FeY1u%2BjZDr0j001VEJbUVovlkIQE%3D
iPod Nano,NEW Apple iPod Nano 7th Generation 16GB MP3 Player - Purple,148.2,New,https://www.ebay.com/itm/376907443286?_skw=iPod+Nano+7th+generation&hash=item57c16f2c56:g:Z9QAAeSwauBpeX8M&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbG3g9tYti2rVr1WL8MtjSQBtSC%2Fq4tSYyG%2FT2Kp%2BHO8gvtLsROsK%2BXYU6xoktEJ%2FTDXz3q%2BuiJSUhLuZSScmzVo5gJgce0k5XzfDnMc3MsWbxNDJ3BeA7BSUf9tWJtAJlmv4xczsXvw%2BErSScRPRuJS72ESTxzMGDf68ZWGDeWoXNYt7bLKgWSxYqKDxNpKfFR4Tx43hwZ6tUlDCllWaqsOY86eM%2FQt3N8iWxPBATvT9rXSbLuQ0%2FeEm8igoTnj5SiMB8G4oaL60U492cQsknhVZMuD1zLaTNYesuqmIHUSA%3D%3D
iPod Nano,Apple iPod Nano 7th Generation 16GB Of Storage Space Grey For Music,103.99,Used,https://www.ebay.com/itm/168166893947?_skw=iPod+Nano+7th+generation&hash=item272787297b:g:x04AAeSw3IVpoTHW&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZfQ3OGBwicqchx%2FoWF9zWl8%2FSYcku7Zc3q%2BKrkp50gdc3koatiLhIpAzmYUdlNBLsKpva8UDwPTQ04Lj%2BMxVJPLAOd77ZhAYDe%2B%2BDMT9sSY6pbZA%2Fu2Iqm8w3b2lMlD6Lkhd9P411gYMCMVW1%2FyBDha%2FH41hCJabNztSmW4QtxHvnXkWwjFmud464XUUt%2BN6RYCFs1UApdy8p7OsD09Z087lqaPDV%2FB6bcIOcSgnQD56lnifeT1zS3ZAbTrB2H7hSUnniUi1aQKY2BHJMOLts0dwSeuOh%2Be%2BZspNC77TBOgA%3D%3D
iPod Nano,Apple iPod Nano 7th Generation 16GB - All Colors Fast ShippingNEW BATTERY,119.0,Used,https://www.ebay.com/itm/287057844222?_skw=iPod+Nano+7th+generation&hash=item42d5fb17fe:g:PpAAAeSwXVZpfBRI
iPod Nano,Apple iPod nano 7th Gen Pink (16 GB) WHITE SCREEN - NEEDS REPAIR - FREE SHIPPING,54.95,For parts or not working,https://www.ebay.com/itm/306797700298?_skw=iPod+Nano+7th+generation&hash=item476e9164ca:g:7esAAeSwayhppIYW
iPod Nano,Apple iPod Nano 1st 2nd 3rd 4th 5th 6th 7th Generation 4GB 8GB 16GB New Battery,67.0,Used,https://www.ebay.com/itm/406374763095?_skw=iPod+Nano+7th+generation&hash=item5e9dd2ca57:g:0AAAAeSwkRFpFEkr
iPod Nano,Apple Ipod Nano 7th Generation (Latest Model) Assorted Colors (30 Day Warranty),109.0,Used,https://www.ebay.com/itm/254091609370?_skw=iPod+Nano+7th+generation&hash=item3b290a451a:g:6hAAAOSw0G9brAuI
iPod Nano,Apple iPod Nano 7th Generation Gold   16GB,70.0,Used,https://www.ebay.com/itm/406722608806?_skw=iPod+Nano+7th+generation&hash=item5eb28e7ea6:g:e9QAAeSwtxxpn8Ns
